"0","16777215","-","-","-","-","-","-","-","-"
"19341312","19341567","IN","India","Haryana","Gurgaon","28.46667","77.03333","122101","+05:30","91","0124","224"
"19341568","19341823","IN","India","Delhi","Delhi","28.66667","77.21667","110008","+05:30","91","011","220"
"19341824","19342079","IN","India","Haryana","Gurgaon","28.46667","77.03333","122101","+05:30","91","0124","224"
"19342080","19342335","IN","India","Chandigarh","Chandigarh","30.7343","76.7933","160106","+05:30","91","081","349"
"19342336","19342591","IN","India","West Bengal","Kolkata","22.56972","88.36972","700155","+05:30","91","033","10"
"19342592","19342847","IN","India","West Bengal","Dalkola","25.85","87.85","816109","+05:30","91","099","37"
"19342848","19343103","IN","India","West Bengal","Baharampur","24.1","88.25","731284","+05:30","91","094","23"
"19343104","19343359","IN","India","West Bengal","Kolkata","22.56972","88.36972","700155","+05:30","91","033","10"
"19343360","19343615","IN","India","Haryana","Gurgaon","28.46667","77.03333","122101","+05:30","91","0124","224"
"19343616","19344383","IN","India","Maharashtra","Mumbai","19.01441","72.84794","400099","+05:30","91","022","12"
"19344384","19344639","IN","India","Maharashtra","Nagpur","21.15","79.1","440050","+05:30","91","0712","311"
"19344640","19344895","IN","India","Chhattisgarh","Ambikapur","23.11667","83.2","497335","+05:30","91","099","594"
"19344896","19345407","IN","India","Maharashtra","Mumbai","19.01441","72.84794","400099","+05:30","91","022","12"
"19345408","19345663","IN","India","Uttar Pradesh","Meerut","28.98333","77.7","250221","+05:30","91","0121","226"
"19345664","19345919","IN","India","Uttar Pradesh","Kasganj","27.81667","78.65","202134","+05:30","91","087","176"
"19345920","19346175","IN","India","Goa","Panaji","15.48333","73.83333","403004","+05:30","91","0832"
"19346176","19346431","IN","India","Uttar Pradesh","Lucknow","26.85","80.91667","226001","+05:30","91","099","126"
"19346432","19346687","IN","India","Delhi","Delhi","28.66667","77.21667","110008","+05:30","91","011","220"
"19346688","19346943","IN","India","Maharashtra","Mumbai","19.01441","72.84794","400099","+05:30","91","022","12"
"19346944","19347199","IN","India","Uttar Pradesh","Agra","27.18333","78.01667","282001","+05:30","91","0562","173"
"19347200","19347455","IN","India","Maharashtra","Mumbai","19.01441","72.84794","400099","+05:30","91","022","12"
"19347456","19347711","IN","India","West Bengal","Kolkata","22.56972","88.36972","700155","+05:30","91","033","10"
"19347712","19347967","IN","India","Odisha","Soro","21.28806","86.68583","758026","+05:30","91","06788","17"
"19347968","19348223","IN","India","Karnataka","Gubbi","13.31056","76.94444","572149","+05:30","91","074","781"
"19348224","19348479","IN","India","Tamil Nadu","Coimbatore","11","76.96667","641110","+05:30","91","0422","417"
"19348480","19348735","IN","India","Telangana","Hyderabad","17.37528","78.47444","500018","+05:30","91","040","505"
"19348736","19348991","IN","India","Karnataka","Udipi","13.35","74.75","576150","+05:30","91","0820","13"
"19348992","19349247","IN","India","Uttar Pradesh","Jalalpur","26.31667","82.73333","224149","+05:30","91","097","87"
"19349248","19349503","IN","India","Karnataka","Dharwad","15.45","75","581105","+05:30","91","0836","744"
"19349504","19349759","IN","India","Telangana","Bhongir","17.51083","78.88889","501206","+05:30","91","040","434"
"19349760","19350015","IN","India","Karnataka","Bangalore","12.97623","77.60329","560018","+05:30","91","080","922"
"19350016","19350271","IN","India","Telangana","Hyderabad","17.37528","78.47444","500018","+05:30","91","040","505"
"19350272","19350527","IN","India","Tamil Nadu","Chennai","13.08784","80.27847","600009","+05:30","91","044","13"
"19350528","19353599","IN","India","Maharashtra","Mumbai","19.01441","72.84794","400099","+05:30","91","022","12"
"19353600","19353855","IN","India","Telangana","Hyderabad","17.37528","78.47444","500018","+05:30","91","040","505"
"19353856","19354623","IN","India","Maharashtra","Mumbai","19.01441","72.84794","400099","+05:30","91","022","12"
"19354624","19354879","IN","India","Rajasthan","Kota","25.18333","75.83333","325007","+05:30","91","0744","232"
"19354880","19355135","IN","India","Rajasthan","Alwar","27.56667","76.6","301713","+05:30","91","0144","281"
"19355136","19355391","IN","India","Gujarat","Chotila","22.41667","71.18333","364230","+05:30","91","094","201"
"19355392","19355647","IN","India","Gujarat","Palanpur","24.16667","72.43333","385112","+05:30","91","02742","223"
"19355648","19357695","IN","India","Maharashtra","Mumbai","19.01441","72.84794","400099","+05:30","91","022","12"
"19357696","19357951","IN","India","Gujarat","Dhanera","24.51667","72.01667","385315","+05:30","91","094","131"
"19357952","19358207","IN","India","Goa","Panaji","15.48333","73.83333","403004","+05:30","91","0832"
"19358208","19358719","IN","India","Gujarat","Ahmedabad","23.03333","72.61667","380028","+05:30","91","079","51"
"19358720","19358975","IN","India","Delhi","Delhi","28.66667","77.21667","110008","+05:30","91","011","220"
"19358976","19359231","IN","India","Uttar Pradesh","Bharthana","26.7571","79.2248","206125","+05:30","91","092","148"
"19359232","19361791","IN","India","Maharashtra","Mumbai","19.01441","72.84794","400099","+05:30","91","022","12"
"19361792","19362047","IN","India","Maharashtra","Pune","18.51957","73.85535","412415","+05:30","91","020","557"
"19362048","19362303","IN","India","Odisha","Bargarh","21.33333","83.61667","768051","+05:30","91","073","178"
"19362304","19362815","IN","India","West Bengal","Kolkata","22.56972","88.36972","700155","+05:30","91","033","10"
"19362816","19366143","IN","India","Maharashtra","Mumbai","19.01441","72.84794","400099","+05:30","91","022","12"
"19366144","19368959","IN","India","Karnataka","Bangalore","12.97623","77.60329","560018","+05:30","91","080","922"
"19368960","19369215","IN","India","Karnataka","Malavalli","12.38333","77.08333","571809","+05:30","91","0821","613"
"19369216","19373567","IN","India","Karnataka","Bangalore","12.97623","77.60329","560018","+05:30","91","080","922"
"19373568","19373823","IN","India","Karnataka","Mysore","12.30722","76.64972","560009","+05:30","91","0821","755"
"19373824","19377663","IN","India","Karnataka","Bangalore","12.97623","77.60329","560018","+05:30","91","080","922"
"19377664","19377919","IN","India","Karnataka","Kolar","13.13333","78.13333","563157","+05:30","91","099","840"
"19377920","19382271","IN","India","Karnataka","Bangalore","12.97623","77.60329","560018","+05:30","91","080","922"
"19382272","19382527","IN","India","Uttar Pradesh","Noida","28.58","77.33","201301","+05:30","91","0120","203"
"19382528","19382783","IN","India","Haryana","Gurgaon","28.46667","77.03333","122101","+05:30","91","0124","224"
"19382784","19383039","IN","India","Madhya Pradesh","Susner","23.95","76.08333","848124","+05:30","91","07369","407"
"19383040","19383295","IN","India","Haryana","Gurgaon","28.46667","77.03333","122101","+05:30","91","0124","224"
"19383296","19383551","IN","India","Rajasthan","Dausa","26.88333","76.33333","303505","+05:30","91","098","337"
"19383552","19383807","IN","India","Rajasthan","Jodhpur","26.28667","73.03","342804","+05:30","91","0291","239"
"19383808","19384063","IN","India","Madhya Pradesh","Susner","23.95","76.08333","848124","+05:30","91","07369","407"
"19384064","19384319","IN","India","Rajasthan","Ajmer","26.45","74.63333","305026","+05:30","91","0145","495"
"19384320","19384575","IN","India","Haryana","Gurgaon","28.46667","77.03333","122101","+05:30","91","0124","224"
"19384576","19384831","IN","India","Rajasthan","Manoharpur","27.3","75.95","303118","+05:30","91","01422","453"
"19384832","19385087","IN","India","Maharashtra","Mumbai","19.01441","72.84794","400099","+05:30","91","022","12"
"19385088","19385599","IN","India","Haryana","Gurgaon","28.46667","77.03333","122101","+05:30","91","0124","224"
"19385600","19385855","IN","India","Rajasthan","Kota","25.18333","75.83333","325007","+05:30","91","0744","232"
"19385856","19386367","IN","India","Maharashtra","Mumbai","19.01441","72.84794","400099","+05:30","91","022","12"
"19386368","19386623","IN","India","Uttar Pradesh","Noida","28.58","77.33","201301","+05:30","91","0120","203"
"19386624","19387135","IN","India","Madhya Pradesh","Gwalior","26.22361","78.17917","477116","+05:30","91","0751","210"
"19387136","19387391","IN","India","Rajasthan","Alwar","27.56667","76.6","301713","+05:30","91","0144","281"
"19387392","19387903","IN","India","Rajasthan","Kota","25.18333","75.83333","325007","+05:30","91","0744","232"
"19387904","19388159","IN","India","Haryana","Gurgaon","28.46667","77.03333","122101","+05:30","91","0124","224"
"19388160","19388415","IN","India","Rajasthan","Jodhpur","26.28667","73.03","342804","+05:30","91","0291","239"
"19388416","19390463","IN","India","Maharashtra","Mumbai","19.01441","72.84794","400099","+05:30","91","022","12"
"19390464","19390719","IN","India","Rajasthan","Jodhpur","26.28667","73.03","342804","+05:30","91","0291","239"
"19390720","19390975","IN","India","Maharashtra","Mumbai","19.01441","72.84794","400099","+05:30","91","022","12"
"19390976","19391231","IN","India","Rajasthan","Jodhpur","26.28667","73.03","342804","+05:30","91","0291","239"
"19391232","19391487","IN","India","Rajasthan","Pali","25.76667","73.33333","306401","+05:30","91","02932","215"
"19391488","19391743","IN","India","Rajasthan","Jodhpur","26.28667","73.03","342804","+05:30","91","0291","239"
"19391744","19391999","IN","India","Rajasthan","Hanumangarh","29.58333","74.31667","335526","+05:30","91","01552","181"
"19392000","19392767","IN","India","Rajasthan","Jodhpur","26.28667","73.03","342804","+05:30","91","0291","239"
"19392768","19393023","IN","India","Rajasthan","Sri Ganganagar","29.903839","73.87719","335001","+05:30","91","0154","174"
"19393024","19393279","IN","India","Rajasthan","Tijara","27.93333","76.85","301411","+05:30","91","0124","293"
"19393280","19393535","IN","India","Rajasthan","Chirawa","28.2401","75.6456","333023","+05:30","91","099","315"
"19393536","19394559","IN","India","Maharashtra","Mumbai","19.01441","72.84794","400099","+05:30","91","022","12"
"19394560","19394815","IN","India","Rajasthan","Khandela","27.6","75.5","333315","+05:30","91","01575","495"
"19394816","19395071","IN","India","Rajasthan","Jodhpur","26.28667","73.03","342804","+05:30","91","0291","239"
"19395072","19395327","IN","India","Rajasthan","Sri Ganganagar","29.903839","73.87719","335001","+05:30","91","0154","174"
"19395328","19395583","IN","India","Rajasthan","Jodhpur","26.28667","73.03","342804","+05:30","91","0291","239"
"19395584","19395839","IN","India","Rajasthan","Rawatsar","29.28333","74.38333","132154","+05:30","91","01552","186"
"19395840","19396095","IN","India","Rajasthan","Jodhpur","26.28667","73.03","342804","+05:30","91","0291","239"
"19396096","19396351","IN","India","Rajasthan","Chirawa","28.2401","75.6456","333023","+05:30","91","099","315"
"19396352","19396607","IN","India","Rajasthan","Manoharpur","27.3","75.95","303118","+05:30","91","01422","453"
"19396608","19397631","IN","India","Maharashtra","Mumbai","19.01441","72.84794","400099","+05:30","91","022","12"
"19397632","19398143","IN","India","Rajasthan","Manoharpur","27.3","75.95","303118","+05:30","91","01422","453"
"19398144","19398399","IN","India","Gujarat","Ahmedabad","23.03333","72.61667","380028","+05:30","91","079","51"
"19398400","19398655","IN","India","Rajasthan","Jodhpur","26.28667","73.03","342804","+05:30","91","0291","239"
"19398656","19399935","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19399936","19400191","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19400192","19400447","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19400448","19400703","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19400704","19400959","AU","Australia","New South Wales","Queanbeyan","-35.35493","149.232","2620","+10:00","61","02","576"
"19400960","19401215","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19401216","19401471","AU","Australia","New South Wales","Parramatta","-33.81667","151","2124","+10:00","61","02","15"
"19401472","19402751","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19402752","19403007","AU","Australia","New South Wales","Deniliquin","-35.52741","144.95958","2710","+10:00","61","02","93"
"19403008","19404031","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19404032","19404287","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19404288","19404543","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"19404544","19405567","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19405568","19405823","AU","Australia","New South Wales","Goulburn","-34.75155","149.72086","2580","+10:00","61","02","641"
"19405824","19408895","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19408896","19409151","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"19409152","19409407","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19409408","19409663","AU","Australia","New South Wales","Albury","-36.07494","146.92394","2640","+10:00","61","02","164"
"19409664","19410175","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19410176","19410431","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"19410432","19410687","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19410688","19410943","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19410944","19411199","AU","Australia","Victoria","Melbourne","-37.814","144.96332","8010","+10:00","61","03","13"
"19411200","19411455","AU","Australia","New South Wales","Albury","-36.07494","146.92394","2640","+10:00","61","02","164"
"19411456","19414271","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19414272","19414527","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19414528","19415039","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19415040","19415295","AU","Australia","Victoria","Oxley","-36.45","146.36667","3678","+10:00","61","03","155"
"19415296","19415551","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19415552","19415807","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19415808","19416063","AU","Australia","New South Wales","Malua Bay","-35.79382","150.22833","2536","+10:00","61","02","14"
"19416064","19416575","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19416576","19416831","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"19416832","19417599","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19417600","19417855","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19417856","19419135","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19419136","19419391","AU","Australia","New South Wales","Orange","-33.28397","149.10018","2800","+10:00","61","02","867"
"19419392","19420415","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19420416","19420671","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19420672","19421439","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19421440","19421695","AU","Australia","New South Wales","Woodstock","-33.74457","148.84892","2793","+10:00","61","02","476"
"19421696","19421951","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19421952","19422207","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19422208","19422463","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"19422464","19423487","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19423488","19423743","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19423744","19424255","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19424256","19424511","AU","Australia","New South Wales","Gerogery","-35.83333","147","2642","+10:00","61","02","253"
"19424512","19424767","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19424768","19425023","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"19425024","19425279","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19425280","19425535","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19425536","19425791","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19425792","19426047","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19426048","19426303","AU","Australia","New South Wales","Parramatta","-33.81667","151","2124","+10:00","61","02","15"
"19426304","19426559","AU","Australia","Victoria","Wangaratta","-36.35846","146.32056","3677","+10:00","61","03","149"
"19426560","19427583","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19427584","19427839","AU","Australia","Victoria","Bandiana","-36.15","146.93333","3694","+10:00","61","03","174"
"19427840","19428095","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19428096","19428351","AU","Australia","New South Wales","Parramatta","-33.81667","151","2124","+10:00","61","02","15"
"19428352","19431423","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19431424","19431679","AU","Australia","Western Australia","Perth","-31.95224","115.8614","6003","+08:00","61","08","14"
"19431680","19433471","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19433472","19433727","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"19433728","19433983","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19433984","19434239","AU","Australia","New South Wales","Jindabyne","-36.41623","148.62505","2627","+10:00","61","02","918"
"19434240","19434495","AU","Australia","New South Wales","Parramatta","-33.81667","151","2124","+10:00","61","02","15"
"19434496","19435519","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19435520","19435775","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19435776","19436031","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19436032","19436287","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19436288","19437567","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19437568","19437823","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"19437824","19438847","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19438848","19439103","AU","Australia","New South Wales","Queanbeyan","-35.35493","149.232","2620","+10:00","61","02","576"
"19439104","19439359","AU","Australia","New South Wales","Parramatta","-33.81667","151","2124","+10:00","61","02","15"
"19439360","19439871","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19439872","19440127","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"19440128","19440383","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19440384","19440639","AU","Australia","New South Wales","Queanbeyan","-35.35493","149.232","2620","+10:00","61","02","576"
"19440640","19441407","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19441408","19441663","AU","Australia","New South Wales","Jerilderie","-35.35664","145.72891","2716","+10:00","61","02","111"
"19441664","19441919","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19441920","19442687","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19442688","19442943","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"19442944","19444223","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19444224","19444479","AU","Australia","New South Wales","Yass","-34.84036","148.90987","2582","+10:00","61","02","483"
"19444480","19444735","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19444736","19444991","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19444992","19447039","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19447040","19447551","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19447552","19448063","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19448064","19448319","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"19448320","19449599","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19449600","19449855","AU","Australia","New South Wales","Batemans Bay","-35.70658","150.17542","2536","+10:00","61","02","6"
"19449856","19450111","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19450112","19450367","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19450368","19450623","AU","Australia","New South Wales","Griffith","-34.28853","146.05093","2680","+10:00","61","02","127"
"19450624","19451647","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19451648","19451903","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"19451904","19452671","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19452672","19452927","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19452928","19453183","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19453184","19453439","AU","Australia","New South Wales","Deniliquin","-35.52741","144.95958","2710","+10:00","61","02","93"
"19453440","19453951","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19453952","19454207","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19454208","19455743","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19455744","19455999","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"19456000","19456255","AU","Australia","New South Wales","Albury","-36.07494","146.92394","2640","+10:00","61","02","164"
"19456256","19456511","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19456512","19457023","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19457024","19457279","AU","Australia","New South Wales","Pennant Hills","-33.73783","151.07216","2120","+10:00","61","02","166"
"19457280","19457535","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19457536","19457791","AU","Australia","New South Wales","Canowindra","-33.56247","148.66434","2804","+10:00","61","02","304"
"19457792","19458047","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19458048","19458815","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19458816","19459071","AU","Australia","New South Wales","Goulburn","-34.75155","149.72086","2580","+10:00","61","02","641"
"19459072","19459327","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19459328","19459839","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19459840","19460095","AU","Australia","Victoria","Wodonga","-36.12179","146.88809","3690","+10:00","61","03","166"
"19460096","19460351","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"19460352","19460607","AU","Australia","New South Wales","Wilberforce","-33.56256","150.83784","2756","+10:00","61","02","15"
"19460608","19461119","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19461120","19461375","AU","Australia","New South Wales","Wentworth Falls","-33.71033","150.37534","2782","+10:00","61","02","871"
"19461376","19461887","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19461888","19462143","AU","Australia","New South Wales","Wollongong","-34.424","150.89345","2500","+10:00","61","02","22"
"19462144","19462655","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19462656","19462911","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"19462912","19463679","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19463680","19463935","AU","Australia","New South Wales","Goulburn","-34.75155","149.72086","2580","+10:00","61","02","641"
"19463936","19465471","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19465472","19465727","AU","Australia","New South Wales","Parramatta","-33.81667","151","2124","+10:00","61","02","15"
"19465728","19466239","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19466240","19466495","AU","Australia","New South Wales","Hurstville","-33.966667","151.1","2221","+10:00","61","02","61"
"19466496","19466751","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19466752","19467007","AU","Australia","Australian Capital Territory","Canberra","-35.28346","149.12807","2612","+10:00","61","02","568"
"19467008","19468031","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19468032","19468287","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"19468288","19469311","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19469312","19469567","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19469568","19470335","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19470336","19470591","AU","Australia","New South Wales","Mogo","-35.78478","150.14174","2536","+10:00","61","02","13"
"19470592","19472383","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19472384","19472639","AU","Australia","Victoria","Tawonga","-36.68954","147.14212","3697","+10:00","61","03","331"
"19472640","19473407","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19473408","19473663","AU","Australia","New South Wales","Newcastle","-32.92715","151.77647","2300","+10:00","61","02","7"
"19473664","19474943","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19474944","19475199","AU","Australia","New South Wales","Parramatta","-33.81667","151","2124","+10:00","61","02","15"
"19475200","19475967","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19475968","19476223","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19476224","19478783","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19478784","19479039","AU","Australia","Victoria","Tawonga","-36.68954","147.14212","3697","+10:00","61","03","331"
"19479040","19480319","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19480320","19480575","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
"19480576","19480831","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19480832","19481087","AU","Australia","New South Wales","Parramatta","-33.81667","151","2124","+10:00","61","02","15"
"19481088","19481855","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19481856","19482111","AU","Australia","New South Wales","Queanbeyan","-35.35493","149.232","2620","+10:00","61","02","576"
"19482112","19482367","AU","Australia","New South Wales","Albury","-36.07494","146.92394","2640","+10:00","61","02","164"
"19482368","19482623","AU","Australia","Victoria","Tawonga","-36.68954","147.14212","3697","+10:00","61","03","331"
"19482624","19482879","AU","Australia","New South Wales","Sydney","-33.86785","151.20732","2000","+10:00","61","02","19"
"19482880","19483135","AU","Australia","New South Wales","Penrith","-33.75801","150.70544","2751","+10:00","61","02","42"
